school_year,school_year_start,school_year_end,district,district_code,school,school_norm,school_code,school_id,panel_school_id,grad_4yr_cohort_members,grad_4yr_graduates,grad_4yr_graduation_rate,grad_4yr_graduation_rate_male,grad_4yr_graduation_rate_female,grad_4yr_graduation_rate_white,grad_4yr_graduation_rate_black,grad_4yr_graduation_rate_hispanic,grad_4yr_graduation_rate_asian,grad_4yr_graduation_rate_indian,grad_4yr_graduation_rate_multi_racial,grad_4yr_graduation_rate_pacific_islander,grad_4yr_graduation_rate_ell,grad_4yr_graduation_rate_spec_ed,grad_4yr_graduation_rate_low_ses,grad_4yr_graduation_rate_military_connected,grad_4yr_graduation_rate_homeless,grad_4yr_graduation_rate_foster_care,grad_5yr_cohort_members,grad_5yr_graduates,grad_5yr_graduation_rate,grad_5yr_graduation_rate_male,grad_5yr_graduation_rate_female,grad_5yr_graduation_rate_white,grad_5yr_graduation_rate_black,grad_5yr_graduation_rate_hispanic,grad_5yr_graduation_rate_asian,grad_5yr_graduation_rate_indian,grad_5yr_graduation_rate_multi_racial,grad_5yr_graduation_rate_pacific_islander,grad_5yr_graduation_rate_ell,grad_5yr_graduation_rate_spec_ed,grad_5yr_graduation_rate_low_ses,grad_5yr_graduation_rate_military_connected,grad_5yr_graduation_rate_homeless,grad_5yr_graduation_rate_foster_care,source_file_grad_4yr,source_sheet_grad_4yr,source_file_grad_5yr,source_sheet_grad_5yr
2020-2021,2020,2021,Logan,45,Chapmanville Regional High School,chapmanville regional high school,501,45501,schoolid_45501,167,143,0.8563,0.8478,0.8667,0.8554,1.0,,,,,,,0.9048,0.8173999999999999,,0.6364,1.0,187,169,0.9037000000000001,0.8764,0.9286,0.9031999999999999,1.0,,,,,,1.0,1.0,0.8623999999999999,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Logan,45,Logan Senior High School,logan senior high school,502,45502,schoolid_45502,145,122,0.8414,0.7948999999999999,0.8955,0.8443999999999999,0.875,,1.0,,,,1.0,0.7895,0.7843000000000001,,0.65,1.0,159,137,0.8615999999999999,0.8131999999999999,0.9265000000000001,0.8514,1.0,,1.0,1.0,1.0,,1.0,0.76,0.7981999999999999,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Logan,45,Man Senior High School,man senior high school,503,45503,schoolid_45503,90,76,0.8443999999999999,0.8125,0.8809999999999999,0.8353,,,,,1.0,,,0.8181999999999999,0.7966,,0.8181999999999999,0.6667000000000001,105,94,0.8952,0.9048,0.8809999999999999,0.89,1.0,,,,1.0,,,0.8332999999999999,0.8824,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Marion,47,East Fairmont High School,east fairmont high school,501,47501,schoolid_47501,167,162,0.9701000000000001,0.9390000000000001,1.0,0.9682,1.0,,1.0,,1.0,,1.0,0.9048,0.9467,1.0,0.75,0.8,161,156,0.9689,0.9545,0.9863,0.9742000000000001,1.0,1.0,,,0.6667000000000001,,1.0,0.9091,0.9194,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Marion,47,Fairmont Senior High School,fairmont senior high school,502,47502,schoolid_47502,192,183,0.9531000000000001,0.9417,0.9662999999999999,0.956,0.9167000000000001,1.0,1.0,,1.0,,,1.0,0.9091,1.0,0.75,0.6667000000000001,196,191,0.9745,0.95,1.0,0.9737,0.96,1.0,1.0,,1.0,,1.0,0.9582999999999999,0.9688,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Marion,47,North Marion High School,north marion high school,503,47503,schoolid_47503,184,181,0.9837,0.9775,0.9895,0.9831,1.0,1.0,1.0,,,,,0.9523999999999999,0.977,,1.0,1.0,192,187,0.9740000000000001,0.9636,0.9878,0.9725,1.0,1.0,,,1.0,1.0,1.0,0.8125,0.9604,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Marshall,48,Cameron High School,cameron high school,501,48501,schoolid_48501,38,38,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,45,45,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Marshall,48,John Marshall High School,john marshall high school,502,48502,schoolid_48502,251,245,0.9761,0.9762000000000001,0.976,0.9753000000000001,1.0,1.0,1.0,,1.0,,1.0,0.9309999999999999,0.9487000000000001,1.0,0.875,,270,260,0.963,0.9640000000000001,0.9618000000000001,0.9658,1.0,0.75,,,1.0,,1.0,0.9643,0.9308,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Mason,49,Hannan High School,hannan high school,501,49501,schoolid_49501,41,38,0.9268000000000001,0.8946999999999999,0.9545,0.925,1.0,,,,,,,0.9091,0.8636,,,1.0,47,45,0.9573999999999999,0.96,0.9545,0.9783,,,,,,,,1.0,0.9375,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Mason,49,Point Pleasant Junior/Senior High School,point pleasant junior/senior high school,502,49502,schoolid_49502,158,151,0.9556999999999999,0.9136,1.0,0.9536,1.0,,1.0,,1.0,,,0.9063,0.9277,,1.0,1.0,164,157,0.9573,0.9473999999999999,0.971,0.9675,0.8,1.0,1.0,,0.6667000000000001,,,0.8636,0.9398000000000001,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Mason,49,Wahama High School,wahama high school,503,49503,schoolid_49503,48,45,0.9375,0.8695999999999999,1.0,0.9348000000000001,,,,,1.0,,,1.0,0.8966,,1.0,,66,62,0.9394,0.907,1.0,0.9384999999999999,,,,,1.0,,,0.8,0.9091,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,McDowell,60,Mount View High School,mount view high school,527,60527,schoolid_60527,92,79,0.8587,0.8443999999999999,0.8723000000000001,0.8243,1.0,,,,,,,0.7646999999999999,0.8281000000000001,,,,89,67,0.7528,0.6739,0.8371999999999999,0.7465,0.75,,,1.0,1.0,,,0.6667000000000001,0.7424,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,McDowell,60,River View High School,river view high school,520,60520,schoolid_60520,120,108,0.9,0.8649,0.9565,0.8983,1.0,1.0,,,,,,0.8667,0.8854000000000001,,0.8636,0.6667000000000001,122,107,0.877,0.8382,0.9259000000000001,0.877,,,,,,,,0.7037,0.8587,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Mercer,51,Bluefield High School,bluefield high school,502,51502,schoolid_51502,152,133,0.875,0.8556,0.9031999999999999,0.8571,0.9091,1.0,,,1.0,,,0.8095,0.8641,,0.8332999999999999,0.6667000000000001,150,136,0.9067000000000001,0.9146,0.8970999999999999,0.9091,0.9111,0.6667000000000001,1.0,,1.0,,,0.8519,0.8776,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Mercer,51,Montcalm High School,montcalm high school,505,51505,schoolid_51505,51,47,0.9216,0.9048,0.9333,0.9216,,,,,,,,1.0,0.875,,0.8332999999999999,0.8,47,42,0.8936,0.8667,0.9412,0.9091,1.0,,,,,,,1.0,0.8621,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Mercer,51,Pikeview High School,pikeview high school,509,51509,schoolid_51509,155,142,0.9161,0.9157,0.9167000000000001,0.9139,,1.0,,1.0,1.0,,,0.85,0.8442000000000001,,,1.0,172,166,0.9651000000000001,0.9634,0.9667,0.9645,1.0,,,1.0,,,,0.9565,0.9444,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Mercer,51,Princeton Senior High School,princeton senior high school,507,51507,schoolid_51507,210,174,0.8286,0.8349,0.8218000000000001,0.8231999999999999,0.9375,1.0,1.0,,0.5714,,1.0,0.8387,0.7281,1.0,0.619,0.6667000000000001,260,233,0.8962,0.8633,0.9339,0.9027,0.8636,1.0,1.0,,0.8332999999999999,,,0.8864,0.8609,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Mineral,53,Frankfort High School,frankfort high school,501,53501,schoolid_53501,122,121,0.9918,0.9839,1.0,0.9917,,,,,1.0,,,1.0,0.9778,,0.8,1.0,115,115,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Mineral,53,Keyser High School,keyser high school,503,53503,schoolid_53503,129,119,0.9225,0.8955,0.9516,0.9145,1.0,1.0,,,,,,0.7619,0.8676,,0.5714,0.6667000000000001,177,170,0.9605,0.9623,0.9577,0.9573,1.0,1.0,1.0,,,,,0.9667,0.9351,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Mingo,54,Mingo Central Comprehensive High School,mingo central comprehensive high school,508,54508,schoolid_54508,174,157,0.9023,0.8835,0.9296,0.9036,0.6667000000000001,1.0,,,1.0,,,0.8095,0.8673000000000001,,0.6667000000000001,,157,151,0.9618000000000001,0.9639,0.9595,0.9597,1.0,1.0,,,1.0,,,1.0,0.9554,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Mingo,54,Tug Valley High School,tug valley high school,507,54507,schoolid_54507,77,71,0.9220999999999999,0.8611,0.9756,0.92,,1.0,,,,,1.0,0.875,0.9167000000000001,,0.8889,,84,76,0.9048,0.8824,0.9394,0.9048,,,,,,,,1.0,0.8793000000000001,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Monongalia,56,Clay-Battelle High School,clay-battelle high school,501,56501,schoolid_56501,58,54,0.9309999999999999,0.8929,0.9667,0.9298000000000001,,,,1.0,,,,1.0,0.875,,0.7143,1.0,71,65,0.9155,0.875,0.9487000000000001,0.9155,,,,,,,,0.6,0.8181999999999999,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Monongalia,56,Morgantown High School,morgantown high school,502,56502,schoolid_56502,446,418,0.9372,0.927,0.9484,0.9299,1.0,1.0,1.0,1.0,0.9309999999999999,1.0,1.0,0.7254999999999999,0.8481000000000001,,0.6364,0.5556,441,403,0.9138,0.8884000000000001,0.9447,0.9162,0.8077,1.0,1.0,1.0,0.8332999999999999,,1.0,0.7606,0.7975,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Monongalia,56,University High School,university high school,503,56503,schoolid_56503,293,279,0.9521999999999999,0.9344,0.9818000000000001,0.9520000000000001,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.8112999999999999,0.8864,,0.7143,1.0,286,274,0.958,0.9467,0.9706,0.9618000000000001,0.8,1.0,1.0,,0.875,,,0.7726999999999999,0.9118,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Monroe,57,James Monroe High School,james monroe high school,503,57503,schoolid_57503,105,96,0.9143000000000001,0.8571,0.9643,0.91,1.0,1.0,,,1.0,,,0.46149999999999997,0.86,,1.0,,127,124,0.9764,0.9672,0.9848,0.9834999999999999,1.0,1.0,,,0.6667000000000001,,1.0,1.0,0.9508,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Morgan,58,Berkeley Springs High School,berkeley springs high school,501,58501,schoolid_58501,148,123,0.8311,0.7820999999999999,0.8856999999999999,0.8288,1.0,,,,1.0,,,0.6522,0.7375,,1.0,,153,141,0.9216,0.8946999999999999,0.9481,0.9211,,1.0,,,,,,0.7857,0.8861,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Morgan,58,Paw Paw High School,paw paw high school,502,58502,schoolid_58502,11,11,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,1.0,,17,17,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Nicholas,62,Nicholas County High School,nicholas county high school,501,62501,schoolid_62501,167,156,0.9340999999999999,0.8831,0.9778,0.9398000000000001,,,,,,,,0.85,0.9184,,0.9048,0.6,163,156,0.9571,0.9375,0.9851000000000001,0.9556999999999999,1.0,1.0,,,,,,0.9231,0.9186,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Nicholas,62,Richwood High School,richwood high school,502,62502,schoolid_62502,91,87,0.956,0.9362,0.9773000000000001,0.9540000000000001,,,,1.0,1.0,,,1.0,0.9375,1.0,0.9129999999999999,0.6667000000000001,90,86,0.9556,0.9804,0.9231,0.9551000000000001,,,,,1.0,,,0.8234999999999999,0.9403,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Ohio,64,Wheeling Park High School,wheeling park high school,501,64501,schoolid_64501,345,335,0.971,0.9811,0.9623999999999999,0.9826999999999999,0.8966,1.0,1.0,,0.9,,1.0,0.8889,0.9355,,0.7619,0.7857,357,350,0.9804,0.9831,0.9778,0.9806,0.9655,1.0,1.0,,1.0,1.0,,0.9545,0.9517,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Pendleton,66,Pendleton County Middle/High School,pendleton county middle/high school,502,66502,schoolid_66502,76,76,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,65,65,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Pleasants,67,St. Marys High School,st. marys high school,501,67501,schoolid_67501,72,71,0.9861,0.9778,1.0,0.9859,1.0,,,,,,,1.0,0.9737,,1.0,0.75,88,86,0.9773000000000001,1.0,0.9556,0.9767,,1.0,,,1.0,,,1.0,0.9565,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Pocahontas,69,Pocahontas County High School,pocahontas county high school,501,69501,schoolid_69501,73,66,0.9041,0.9167000000000001,0.8919,0.9041,,,,,,,1.0,0.8889,0.8537,,0.8,1.0,80,68,0.85,0.775,0.925,0.85,,,,,,,,0.7143,0.7755,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Preston,70,Preston High School,preston high school,507,70507,schoolid_70507,286,243,0.8497,0.7843000000000001,0.9248000000000001,0.8491,1.0,,,,,,,0.8261,0.763,,0.6774,,307,276,0.899,0.8963,0.9020999999999999,0.8959999999999999,1.0,1.0,,,1.0,,,0.8305,0.8189,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Putnam,72,Buffalo High School,buffalo high school,505,72505,schoolid_72505,82,78,0.9512,0.9268000000000001,0.9756,0.9494,1.0,,,,1.0,,,1.0,0.9375,,0.8332999999999999,0.75,88,85,0.9659,0.9573999999999999,0.9756,0.9655,,1.0,,,,,,0.9473999999999999,0.9118,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Putnam,72,Hurricane High School,hurricane high school,510,72510,schoolid_72510,277,268,0.9675,0.9470000000000001,0.9862000000000001,0.9695999999999999,0.75,1.0,1.0,,1.0,1.0,,0.8824,0.9528,1.0,0.7,0.875,307,306,0.9967,1.0,0.9934999999999999,0.9964,1.0,1.0,1.0,1.0,1.0,1.0,,0.9783,0.9881,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Putnam,72,Poca High School,poca high school,515,72515,schoolid_72515,118,115,0.9745999999999999,0.9649,0.9836,0.9825,,1.0,,,,,1.0,0.9048,0.9538,,0.9091,1.0,134,129,0.9627,0.9737,0.9483,0.9690000000000001,1.0,,,,,,,0.8966,0.9333,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Putnam,72,Winfield High School,winfield high school,520,72520,schoolid_72520,219,215,0.9817,0.982,0.9815,0.9808,1.0,1.0,1.0,1.0,1.0,,1.0,0.9534999999999999,0.9682999999999999,1.0,1.0,1.0,200,197,0.985,0.9828,0.9881,0.9832,1.0,1.0,1.0,,1.0,,,0.9031999999999999,0.9828,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Raleigh,74,Independence High School,independence high school,502,74502,schoolid_74502,132,107,0.8106,0.7349,0.9388,0.8145,,0.8,,,1.0,,,0.6,0.6962,,,,156,143,0.9167000000000001,0.8864,0.9559000000000001,0.9195,0.6667000000000001,1.0,1.0,,1.0,,,0.8946999999999999,0.8976999999999999,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Raleigh,74,Liberty High School,liberty high school,503,74503,schoolid_74503,98,92,0.9388,0.9309999999999999,0.95,0.9381,,,1.0,,,,,0.9,0.9218999999999999,,0.8571,1.0,135,127,0.9407,0.9104000000000001,0.9706,0.9398000000000001,,1.0,,,1.0,,,0.8946999999999999,0.9136,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Raleigh,74,Shady Spring High,shady spring high,505,74505,schoolid_74505,169,149,0.8817,0.8652,0.9,0.8848,,,1.0,,1.0,,,0.7857,0.8028,1.0,,0.7143,194,181,0.9329999999999999,0.9109,0.9570000000000001,0.9358,0.6667000000000001,1.0,,,1.0,,1.0,0.8261,0.8778,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Raleigh,74,Woodrow Wilson High School,woodrow wilson high school,506,74506,schoolid_74506,286,242,0.8462000000000001,0.7642,0.9079999999999999,0.8472,0.7755,1.0,1.0,,1.0,,1.0,0.6452,0.7737999999999999,,0.5385,,306,257,0.8399,0.7935,0.8874,0.8673000000000001,0.7778,,1.0,,0.8125,,,0.7297,0.7656999999999999,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Randolph,75,Elkins High School,elkins high school,504,75504,schoolid_75504,185,173,0.9351,0.9175,0.9545,0.9309999999999999,1.0,1.0,1.0,1.0,1.0,,,0.8077,0.9081999999999999,,0.92,0.5,192,188,0.9792000000000001,0.9795999999999999,0.9787,0.9832,1.0,1.0,1.0,,0.8,,,1.0,0.9775,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Randolph,75,Harman Elementary/High School,harman elementary/high school,102,75102,schoolid_75102,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Randolph,75,Pickens Elementary/High School,pickens elementary/high school,103,75103,schoolid_75103,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Randolph,75,Tygarts Valley Middle/High School,tygarts valley middle/high school,503,75503,schoolid_75503,64,63,0.9843999999999999,1.0,0.9615,0.9841,,,,,1.0,,,1.0,0.9677,,1.0,1.0,60,55,0.9167000000000001,0.9091,0.9259000000000001,0.9167000000000001,,,,,,,,0.9231,0.9031999999999999,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Ritchie,77,Ritchie County High School,ritchie county high school,501,77501,schoolid_77501,116,106,0.9138,0.9048,0.9245,0.9138,,,,,,,,0.875,0.8841,,0.9286,,104,92,0.8845999999999999,0.8361,0.9534999999999999,0.8845999999999999,,,,,,,,0.8462000000000001,0.807,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Roane,79,Roane County High,roane county high,503,79503,schoolid_79503,147,143,0.9728,0.95,1.0,0.972,,1.0,,,1.0,,,1.0,0.9551000000000001,,1.0,1.0,133,128,0.9623999999999999,0.9545,0.9701000000000001,0.9695,1.0,,,,,,,0.8462000000000001,0.9398000000000001,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Summers,81,Summers County High School,summers county high school,502,81502,schoolid_81502,98,83,0.8469,0.8125,0.88,0.8681,1.0,,,,,,,0.6923,0.7705,,0.6667000000000001,,105,94,0.8952,0.8542000000000001,0.9298000000000001,0.8889,1.0,,,,1.0,,,0.8824,0.8387,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Taylor,83,Grafton High School,grafton high school,502,83502,schoolid_83502,157,136,0.8662000000000001,0.8101,0.9231,0.8718,,,,,,,,0.76,0.7867000000000001,,0.5385,1.0,156,146,0.9359000000000001,0.9294,0.9437000000000001,0.9351,1.0,,,,1.0,,1.0,0.7391,0.8889,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Tucker,84,Tucker County High School,tucker county high school,501,84501,schoolid_84501,88,80,0.9091,0.8140000000000001,1.0,0.907,,1.0,,,1.0,,,1.0,0.8205,,0.6667000000000001,,64,58,0.9063,0.875,0.9582999999999999,0.9206,,,,,,,,0.7,0.8649,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Tyler,85,Tyler Consolidated High School,tyler consolidated high school,503,85503,schoolid_85503,74,67,0.9054000000000001,0.8946999999999999,0.9167000000000001,0.9054000000000001,,,,,,,,0.5455,0.8438,1.0,1.0,,93,87,0.9355,0.9184,0.9545,0.9348000000000001,,,,,1.0,,,0.85,0.8936,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Upshur,87,Buckhannon Upshur High School,buckhannon upshur high school,501,87501,schoolid_87501,235,218,0.9277,0.9309999999999999,0.9244,0.9261,1.0,1.0,,,1.0,,,0.8856999999999999,0.8865000000000001,,0.8332999999999999,,283,263,0.9293,0.9178000000000001,0.9416,0.9381999999999999,,1.0,,,,,,0.8529000000000001,0.902,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Wayne,89,Spring Valley High School,spring valley high school,508,89508,schoolid_89508,260,232,0.8923000000000001,0.8652,0.9244,0.8937,0.6667000000000001,1.0,,,,,1.0,0.7948999999999999,0.8209000000000001,,0.6154,0.5652,272,233,0.8565999999999999,0.8321,0.8794,0.8534,1.0,1.0,,,1.0,,,0.6744,0.7387999999999999,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Wayne,89,Tolsia High School,tolsia high school,507,89507,schoolid_89507,82,77,0.9390000000000001,0.9286,0.95,0.9390000000000001,,,,,,,1.0,0.8234999999999999,0.9286,,0.6667000000000001,,112,98,0.875,0.8654000000000001,0.8833,0.8726999999999999,,1.0,1.0,,,,1.0,0.7333,0.8571,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
2020-2021,2020,2021,Wayne,89,Wayne High School,wayne high school,506,89506,schoolid_89506,140,126,0.9,0.8873000000000001,0.9129999999999999,0.8993000000000001,,1.0,,,,,1.0,0.9582999999999999,0.8462000000000001,,,0.8,169,138,0.8166,0.7813,0.863,0.8133,,1.0,1.0,,1.0,,1.0,0.7714,0.757,,,,SY20-21_GraduationReport_Final.xlsx,2021 4-Year Cohort ,SY20-21_GraduationReport_Final.xlsx,2020 5-Year Cohort
