local_school_id,year,district_code,District,school_code,school_name,Enrollment,school_type,reported_type,inferred_type_from_grades,Pre-K,Kindergarten,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12
26502,2026,26,Greenbrier,502,Greenbrier West High School,363.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,84.0,71.0,94.0
26599,2026,26,Greenbrier,599,The Achievement Center,26.0,Alternative,Alternative,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,13.0,7.0,3.0,0.0
28209,2026,28,Hampshire,209,Capon Bridge Elementary School,324.0,Elementary,Elementary,Elementary,33.0,42.0,55.0,46.0,43.0,51.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28210,2026,28,Hampshire,210,Ice Mountain Elementary School,210.0,Elementary,Elementary,Elementary,20.0,32.0,29.0,44.0,29.0,29.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28211,2026,28,Hampshire,211,Windy Ridge Elementary School,338.0,Elementary,Elementary,Elementary,39.0,60.0,41.0,50.0,45.0,56.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28212,2026,28,Hampshire,212,South Branch Elementary School,501.0,Elementary,Elementary,Elementary,60.0,66.0,77.0,69.0,71.0,85.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28401,2026,28,Hampshire,401,Capon Bridge Middle School,197.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,74.0,65.0,0.0,0.0,0.0,0.0
28402,2026,28,Hampshire,402,Romney Middle School,366.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,137.0,112.0,0.0,0.0,0.0,0.0
28501,2026,28,Hampshire,501,Hampshire Senior High School,723.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,205.0,169.0,197.0,150.0
29208,2026,29,Hancock,208,New Manchester Elementary School,271.0,Elementary,Elementary,Elementary,37.0,37.0,44.0,56.0,45.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29210,2026,29,Hancock,210,A. T. Allison Elementary School,246.0,Elementary,Elementary,Elementary,43.0,39.0,48.0,42.0,39.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29211,2026,29,Hancock,211,Weirton Elementary,752.0,Elementary,Elementary,Elementary,111.0,125.0,146.0,122.0,125.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29301,2026,29,Hancock,301,Weir Middle School,489.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,131.0,91.0,131.0,136.0,0.0,0.0,0.0,0.0
29303,2026,29,Hancock,303,Oak Glen Middle School,448.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,101.0,103.0,123.0,121.0,0.0,0.0,0.0,0.0
29501,2026,29,Hancock,501,Oak Glen High School,479.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,113.0,117.0,117.0
29502,2026,29,Hancock,502,Weir High School,590.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,148.0,162.0,147.0
31202,2026,31,Hardy,202,Moorefield Elementary School,426.0,Primary,Primary,Primary,95.0,125.0,102.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31204,2026,31,Hardy,204,East Hardy Elementary School,360.0,Elementary,Elementary,Middle,39.0,47.0,46.0,44.0,57.0,47.0,42.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
31205,2026,31,Hardy,205,Moorefield Intermediate School,320.0,Elementary,Elementary,Elementary,0.0,0.0,0.0,0.0,104.0,118.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31301,2026,31,Hardy,301,Moorefield Middle School,309.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,108.0,96.0,0.0,0.0,0.0,0.0
31501,2026,31,Hardy,501,East Hardy High School,295.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,38.0,54.0,49.0,56.0,50.0
31502,2026,31,Hardy,502,Moorefield High School,444.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,97.0,127.0,109.0
33208,2026,33,Harrison,208,Johnson Elementary School,735.0,Elementary,Elementary,Elementary,97.0,107.0,107.0,98.0,92.0,123.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33210,2026,33,Harrison,210,Lost Creek Elementary School,103.0,Elementary,Elementary,Elementary,17.0,10.0,15.0,15.0,16.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33211,2026,33,Harrison,211,Lumberport Elementary School,226.0,Elementary,Elementary,Elementary,26.0,26.0,36.0,26.0,32.0,44.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33213,2026,33,Harrison,213,Mountaineer Elementary School,224.0,Elementary,Elementary,Elementary,22.0,42.0,37.0,36.0,22.0,31.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33220,2026,33,Harrison,220,Simpson Elementary School,500.0,Elementary,Elementary,Elementary,53.0,64.0,68.0,87.0,70.0,77.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33225,2026,33,Harrison,225,West Milford Elementary School,384.0,Elementary,Elementary,Elementary,50.0,55.0,52.0,54.0,51.0,67.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33231,2026,33,Harrison,231,Big Elm Elementary School,543.0,Elementary,Elementary,Elementary,65.0,78.0,76.0,83.0,77.0,77.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33232,2026,33,Harrison,232,Nutter Fort Primary School,548.0,Primary,Primary,Primary,121.0,143.0,131.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33233,2026,33,Harrison,233,Nutter Fort Intermediate School,448.0,Elementary,Elementary,Elementary,0.0,0.0,0.0,0.0,157.0,142.0,149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33234,2026,33,Harrison,234,Salem Elementary,145.0,Elementary,Elementary,Elementary,13.0,22.0,25.0,19.0,20.0,28.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33236,2026,33,Harrison,236,Victory Elementary School,303.0,Elementary,Elementary,Elementary,30.0,45.0,38.0,48.0,51.0,44.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33303,2026,33,Harrison,303,Bridgeport Middle School,578.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179.0,201.0,198.0,0.0,0.0,0.0,0.0
33304,2026,33,Harrison,304,Lincoln Middle School,377.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,123.0,149.0,0.0,0.0,0.0,0.0
33308,2026,33,Harrison,308,South Harrison Middle School,225.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,81.0,78.0,0.0,0.0,0.0,0.0
33310,2026,33,Harrison,310,Evolution Middle School,10.0,Alternative,Alternative,,,,,,,,,,,,,,,
33311,2026,33,Harrison,311,Liberty Middle School,759.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,274.0,281.0,0.0,0.0,0.0,0.0
33501,2026,33,Harrison,501,Bridgeport High School,781.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,192.0,203.0,185.0
33503,2026,33,Harrison,503,Lincoln High School,560.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,135.0,168.0,120.0
33505,2026,33,Harrison,505,South Harrison High School,350.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,83.0,96.0,91.0
33506,2026,33,Harrison,506,Robert C Byrd High School,954.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,247.0,202.0,210.0
33507,2026,33,Harrison,507,United High School,147.0,Alternative,Alternative,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,51.0,45.0,46.0
33509,2026,33,Harrison,509,Evolution High School,18.0,Alternative,Alternative,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,7.0,3.0
35201,2026,35,Jackson,201,Cottageville Elementary School,150.0,Elementary,Elementary,Elementary,17.0,19.0,21.0,20.0,26.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35203,2026,35,Jackson,203,Evans Elementary School,148.0,Elementary,Elementary,Elementary,15.0,22.0,23.0,29.0,20.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35204,2026,35,Jackson,204,Fairplain Elementary School,149.0,Elementary,Elementary,Elementary,28.0,20.0,19.0,20.0,22.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35205,2026,35,Jackson,205,Gilmore Elementary School,159.0,Elementary,Elementary,Elementary,15.0,22.0,28.0,25.0,25.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35206,2026,35,Jackson,206,Kenna Elementary School,209.0,Elementary,Elementary,Elementary,20.0,26.0,33.0,32.0,27.0,37.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35207,2026,35,Jackson,207,Henry J Kaiser Elementary School,280.0,Primary,Primary,Primary,58.0,74.0,75.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35208,2026,35,Jackson,208,Ravenswood Grade School,209.0,Elementary,Elementary,Elementary,0.0,0.0,0.0,0.0,72.0,75.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35209,2026,35,Jackson,209,Ripley Elementary School,593.0,Elementary,Elementary,Elementary,61.0,80.0,83.0,83.0,88.0,97.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35301,2026,35,Jackson,301,Ravenswood Middle School,295.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,106.0,94.0,0.0,0.0,0.0,0.0
35302,2026,35,Jackson,302,Ripley Middle School,557.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0,217.0,176.0,0.0,0.0,0.0,0.0
35501,2026,35,Jackson,501,Ravenswood High School,390.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,100.0,80.0,97.0
35502,2026,35,Jackson,502,Ripley High School,755.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0,197.0,185.0,168.0
37201,2026,37,Jefferson,201,Blue Ridge Elementary School,339.0,Elementary,Elementary,Elementary,35.0,54.0,43.0,50.0,60.0,44.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37202,2026,37,Jefferson,202,North Jefferson Elementary,247.0,Elementary,Elementary,Elementary,42.0,35.0,35.0,35.0,43.0,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37203,2026,37,Jefferson,203,Page Jackson Elementary,398.0,Primary,Primary,Primary,45.0,109.0,118.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37204,2026,37,Jefferson,204,Ranson Elementary School,314.0,Elementary,Elementary,Elementary,20.0,52.0,45.0,49.0,46.0,54.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37205,2026,37,Jefferson,205,Shepherdstown Elementary School,318.0,Elementary,Elementary,Elementary,1.0,46.0,44.0,43.0,48.0,71.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37206,2026,37,Jefferson,206,C. W. Shipley Elementary School,286.0,Elementary,Elementary,Elementary,0.0,36.0,45.0,44.0,49.0,46.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37207,2026,37,Jefferson,207,South Jefferson Elementary School,410.0,Elementary,Elementary,Elementary,31.0,69.0,58.0,62.0,68.0,61.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37208,2026,37,Jefferson,208,Wright Denny Intermediate School,384.0,Elementary,Elementary,Elementary,0.0,0.0,0.0,0.0,126.0,131.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37209,2026,37,Jefferson,209,T A Lowery Elementary School,527.0,Elementary,Elementary,Elementary,93.0,60.0,68.0,75.0,73.0,77.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37210,2026,37,Jefferson,210,Driswood Elementary School,326.0,Elementary,Elementary,Elementary,31.0,46.0,49.0,49.0,49.0,52.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37401,2026,37,Jefferson,401,Charles Town Middle School,606.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,195.0,213.0,0.0,0.0,0.0,0.0
37402,2026,37,Jefferson,402,Harpers Ferry Middle School,533.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,172.0,192.0,0.0,0.0,0.0,0.0
37403,2026,37,Jefferson,403,Shepherdstown Middle School,270.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,96.0,96.0,0.0,0.0,0.0,0.0
37404,2026,37,Jefferson,404,Wildwood Middle School,443.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,146.0,157.0,0.0,0.0,0.0,0.0
37501,2026,37,Jefferson,501,Jefferson High School,1410.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,348.0,350.0,329.0
37502,2026,37,Jefferson,502,Washington High School,1402.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,350.0,357.0,328.0
39201,2026,39,Kanawha,201,Alban Elementary School,347.0,Elementary,Elementary,Elementary,51.0,37.0,60.0,56.0,46.0,45.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39202,2026,39,Kanawha,202,Alum Creek Elementary School,143.0,Elementary,Elementary,Elementary,20.0,19.0,23.0,21.0,11.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39203,2026,39,Kanawha,203,Andrews Heights Elementary School,213.0,Elementary,Elementary,Elementary,21.0,30.0,29.0,33.0,30.0,39.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39204,2026,39,Kanawha,204,Anne Bailey Elementary School,208.0,Elementary,Elementary,Elementary,45.0,24.0,32.0,35.0,20.0,23.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39206,2026,39,Kanawha,206,Belle Elementary School,252.0,Elementary,Elementary,Elementary,33.0,28.0,40.0,33.0,40.0,41.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39213,2026,39,Kanawha,213,Cedar Grove Elementary School,173.0,Elementary,Elementary,Elementary,20.0,28.0,35.0,23.0,23.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39214,2026,39,Kanawha,214,Central Elementary School,306.0,Elementary,Elementary,Elementary,39.0,42.0,45.0,37.0,38.0,57.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39215,2026,39,Kanawha,215,Chamberlain Elementary School,192.0,Elementary,Elementary,Elementary,37.0,25.0,18.0,23.0,28.0,28.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39218,2026,39,Kanawha,218,Chesapeake Elementary School,211.0,Elementary,Elementary,Elementary,17.0,35.0,31.0,32.0,28.0,40.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39219,2026,39,Kanawha,219,Clendenin Elementary School,319.0,Elementary,Elementary,Elementary,35.0,40.0,56.0,49.0,38.0,62.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39220,2026,39,Kanawha,220,Cross Lanes Elementary School,275.0,Elementary,Elementary,Elementary,37.0,38.0,37.0,33.0,51.0,37.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39222,2026,39,Kanawha,222,Dunbar Primary Center,265.0,Primary,Primary,Primary,53.0,77.0,75.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39226,2026,39,Kanawha,226,Flinn Elementary School,409.0,Elementary,Elementary,Elementary,54.0,60.0,71.0,55.0,80.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39234,2026,39,Kanawha,234,Holz Elementary School,392.0,Elementary,Elementary,Elementary,18.0,39.0,55.0,61.0,58.0,69.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39235,2026,39,Kanawha,235,Kanawha City Elementary School,218.0,Elementary,Elementary,Elementary,35.0,34.0,34.0,33.0,27.0,33.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39237,2026,39,Kanawha,237,Kenna Elementary School,167.0,Elementary,Elementary,Elementary,16.0,16.0,28.0,21.0,29.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39239,2026,39,Kanawha,239,Lakewood Elementary School,296.0,Elementary,Elementary,Elementary,33.0,38.0,50.0,40.0,44.0,41.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39241,2026,39,Kanawha,241,Malden Elementary School,176.0,Elementary,Elementary,Elementary,36.0,29.0,21.0,28.0,26.0,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39243,2026,39,Kanawha,243,Mary Ingles Elementary School,131.0,Elementary,Elementary,Elementary,17.0,20.0,15.0,24.0,16.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39244,2026,39,Kanawha,244,Midland Trail Elementary School,145.0,Elementary,Elementary,Elementary,8.0,23.0,27.0,26.0,25.0,17.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39246,2026,39,Kanawha,246,Montrose Elementary School,227.0,Elementary,Elementary,Elementary,18.0,31.0,36.0,31.0,38.0,32.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39248,2026,39,Kanawha,248,Nitro Elementary School,328.0,Elementary,Elementary,Elementary,55.0,47.0,48.0,42.0,48.0,51.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39250,2026,39,Kanawha,250,Overbrook Elementary School,355.0,Elementary,Elementary,Elementary,19.0,51.0,52.0,56.0,45.0,69.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39253,2026,39,Kanawha,253,Pinch Elementary School,316.0,Elementary,Elementary,Elementary,34.0,51.0,36.0,44.0,44.0,62.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39254,2026,39,Kanawha,254,Point Harmony Elementary School,440.0,Elementary,Elementary,Elementary,33.0,66.0,63.0,57.0,77.0,70.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39255,2026,39,Kanawha,255,Pratt Elementary School,137.0,Elementary,Elementary,Elementary,18.0,16.0,23.0,17.0,22.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39257,2026,39,Kanawha,257,Richmond Elementary School,206.0,Elementary,Elementary,Elementary,25.0,32.0,24.0,37.0,26.0,33.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39260,2026,39,Kanawha,260,Ruffner Elementary School,279.0,Elementary,Elementary,Elementary,25.0,47.0,43.0,39.0,45.0,41.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39261,2026,39,Kanawha,261,Ruthlawn Elementary School,227.0,Elementary,Elementary,Elementary,25.0,44.0,38.0,25.0,23.0,41.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39262,2026,39,Kanawha,262,Sharon Dawes Elementary School,127.0,Elementary,Elementary,Elementary,9.0,18.0,21.0,21.0,16.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39263,2026,39,Kanawha,263,Shoals Elementary School,195.0,Elementary,Elementary,Elementary,22.0,31.0,33.0,29.0,24.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39264,2026,39,Kanawha,264,Sissonville Elementary School,216.0,Elementary,Elementary,Elementary,28.0,40.0,32.0,33.0,40.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39275,2026,39,Kanawha,275,Weberwood Elementary School,221.0,Elementary,Elementary,Elementary,17.0,30.0,26.0,38.0,38.0,33.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39279,2026,39,Kanawha,279,Elk Elementary Center,451.0,Elementary,Elementary,Elementary,62.0,49.0,74.0,57.0,76.0,69.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39280,2026,39,Kanawha,280,Bridgeview Elementary School,381.0,Elementary,Elementary,Elementary,53.0,50.0,57.0,54.0,51.0,59.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39282,2026,39,Kanawha,282,Piedmont Year-Round Education,272.0,Elementary,Elementary,Elementary,27.0,47.0,41.0,37.0,32.0,45.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39283,2026,39,Kanawha,283,Dunbar Intermediate Center,235.0,Elementary,Elementary,Elementary,14.0,0.0,0.0,0.0,69.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39284,2026,39,Kanawha,284,Mary C. Snow West Side Elementary,410.0,Elementary,Elementary,Elementary,38.0,55.0,54.0,64.0,68.0,76.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39285,2026,39,Kanawha,285,Edgewood Elementary School,358.0,Elementary,Elementary,Elementary,54.0,42.0,47.0,42.0,52.0,66.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39286,2026,39,Kanawha,286,Grandview Annex,14.0,Primary,Primary,Primary,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39401,2026,39,Kanawha,401,John Adams Middle School,768.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,284.0,250.0,0.0,0.0,0.0,0.0
39402,2026,39,Kanawha,402,Andrew Jackson Middle School,509.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,170.0,167.0,0.0,0.0,0.0,0.0
39405,2026,39,Kanawha,405,Dunbar Middle School,288.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,101.0,103.0,0.0,0.0,0.0,0.0
39406,2026,39,Kanawha,406,Du Pont Middle School,593.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,200.0,216.0,0.0,0.0,0.0,0.0
39408,2026,39,Kanawha,408,Elkview Middle School,567.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,216.0,196.0,0.0,0.0,0.0,0.0
39409,2026,39,Kanawha,409,Hayes Middle School,648.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,227.0,231.0,0.0,0.0,0.0,0.0
39410,2026,39,Kanawha,410,Horace Mann Middle School,354.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,118.0,117.0,0.0,0.0,0.0,0.0
39417,2026,39,Kanawha,417,Sissonville Middle School,508.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,120.0,131.0,124.0,133.0,0.0,0.0,0.0,0.0
39418,2026,39,Kanawha,418,South Charleston Middle School,372.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,115.0,137.0,0.0,0.0,0.0,0.0
39421,2026,39,Kanawha,421,West Side Middle School,315.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,98.0,123.0,0.0,0.0,0.0,0.0
39506,2026,39,Kanawha,506,George Washington High School,1173.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,288.0,277.0,287.0
39507,2026,39,Kanawha,507,Herbert Hoover High School,794.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,216.0,170.0,146.0
39508,2026,39,Kanawha,508,Nitro High School,755.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,189.0,183.0,205.0
39509,2026,39,Kanawha,509,Saint Albans High School,845.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266.0,225.0,167.0,187.0
39510,2026,39,Kanawha,510,Sissonville High School,534.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,121.0,144.0,123.0
39511,2026,39,Kanawha,511,South Charleston High School,811.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,181.0,180.0,181.0
39513,2026,39,Kanawha,513,Capital High School,993.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.0,296.0,211.0,209.0
39514,2026,39,Kanawha,514,Riverside High School,971.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,209.0,214.0,255.0
39599,2026,39,Kanawha,599,KCS Alternative Learning,67.0,Alternative,Alternative,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,13.0,16.0,11.0,6.0,13.0
41202,2026,41,Lewis,202,Leading Creek Elementary,106.0,Elementary,Elementary,Elementary,12.0,20.0,16.0,14.0,15.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41205,2026,41,Lewis,205,Roanoke Elementary School,139.0,Elementary,Elementary,Elementary,13.0,16.0,25.0,13.0,22.0,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41207,2026,41,Lewis,207,Peterson-Central Elementary School,478.0,Elementary,Elementary,Elementary,72.0,60.0,70.0,67.0,66.0,69.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41208,2026,41,Lewis,208,Jane Lew Elementary School,272.0,Elementary,Elementary,Elementary,20.0,43.0,40.0,40.0,41.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41301,2026,41,Lewis,301,Robert L. Bland Middle School,457.0,Middle,Middle,Middle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,165.0,150.0,0.0,0.0,0.0,0.0
41501,2026,41,Lewis,501,Lewis County High School,690.0,Secondary,Secondary,Secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,163.0,162.0,188.0
43101,2026,43,Lincoln,101,Duval PK-8,281.0,Middle,Middle,Middle,11.0,12.0,9.0,22.0,23.0,20.0,19.0,57.0,56.0,52.0,0.0,0.0,0.0,0.0
